propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,parkingSpace,updateDate,luxuryVisibility,highlight,newDevelopmentFinished
112201076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/67/0d/1462001638.webp,25-CC349X,10,5,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1800.0, 'priceDropValue': 200, 'priceDropPercentage': 11}}}",flat,rent,78.0,True,2,1,"Piso en Centro, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Centro,37.8859876,-4.7809399,False,https://www.idealista.com/inmueble/112201076/,712,"Descubra una vivienda única en alquiler en una de las ubicaciones más privilegiadas de Córdoba, a escasos metros de la emblemática Plaza de las Tendillas. Un piso exclusivo que combina elegancia, diseño contemporáneo y el máximo confort, ideal para quienes desean disfrutar del centro de la ciudad sin renunciar a la calidad. La vivienda ha sido completamente reformada a estrenar y se entrega totalmente amueblada y equipada, con una cuidada decoración de estilo moderno y acabados de alta calidad. Dispone de un luminoso salón-comedor con cocina americana de diseño, completamente equipada con electrodomésticos, creando un espacio abierto, funcional y acogedor. El salón incorpora además un práctico sofá cama, aportando una mayor versatilidad. Cuenta con dos dormitorios, un elegante baño completo y excelentes calidades en toda la vivienda. Para garantizar el máximo bienestar durante todo el año, dispone de climatización y ventiladores de techo en todas las estancias, ofreciendo una temperatura agradable con un consumo eficiente. Como valor añadido, la vivienda incluye plaza de garaje en el mismo edificio, un auténtico privilegio en pleno centro de la ciudad, incluida en el precio del alquiler. Una vivienda pensada para quienes buscan exclusividad, comodidad y una ubicación inmejorable en el centro de Córdoba. Una oportunidad excepcional para vivir con todas las comodidades en una de las zonas más demandadas de la ciudad.  *Información adicional: Para cumplir con la normativa vigente tenemos a disposición del cliente el Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso.  **Para inmuebles en venta: Los gastos de la compra según Ley (Notaria, Registro e Impuestos) no están incluidos. El mobiliario que aparece en las fotografías no está incluido. Los Honorarios de la agencia no están incluidos. *** Para inmuebles en alquiler: Los Honorarios de la agencia no están incluidos. Vivienda de uso estable y permanente, exentas de honorarios por parte del inquilino.",False,good,False,True,21.0,{},{'typology': 'flat'},"{'title': 'Piso en Centro, Córdoba'}",False,False,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2026-09-01,,,
111854172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/7a/72/1450583502.webp,,6,7,800.0,"{'price': {'amount': 800.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 900.0, 'priceDropValue': 100, 'priceDropPercentage': 11}}}",flat,rent,90.0,True,3,1,"Piso en Calle Machaquito, Huerta de la Marquesa, Córdoba",Córdoba,Córdoba,Zoco - Poniente - Vistalegre,es,Huerta de la Marquesa,37.8805639,-4.7967866,False,https://www.idealista.com/inmueble/111854172/,1952,"Ideal estudiantes curso 26-27 3 habitaciones 1 baño salon cocina terraza estudiantes ( ciudad jardin, zona zoco) se alquila piso amueblado para estudiantes de tres dormitorios, cocina, salón, terraza, cuarto de baño, cuarto lavadero, todo exterior mucha luz, buen estado  para ingresar mes de fianza mes e gestion mes corriente.",True,good,False,True,9.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Machaquito, Huerta de la Marquesa, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
112316233,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/d7/fe/1460883707.webp,,23,7,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1100.0, 'priceDropValue': 100, 'priceDropPercentage': 9}}}",flat,rent,90.0,True,2,2,"Piso en Ronda de los Tejares, Centro, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Centro,37.8883109,-4.7819417,False,https://www.idealista.com/inmueble/112316233/,473,"Piso en Venta - Ubicación Excepcional  ¡Descubre tu próximo hogar en una ubicación privilegiada! Este magnífico piso de 90 m² construidos se presenta como la oportunidad perfecta, como residencia habitual. Situado en la séptima planta de un edificio con ascensor, este inmueble exterior ofrece luminosidad natural. La distribución interior ha sido cuidadosamente diseñada para maximizar el confort y la funcionalidad. Cuenta con 2 dormitorios espaciosos, siendo el dormitorio principal una verdadera suite con baño privado en suite y un vestidor completo, ideal para disfrutar de mayor privacidad y comodidad. El segundo dormitorio es perfecto para huéspedes o como espacio versátil. Además, dispone de un segundo baño completo. La cocina es generosa y totalmente funcional, complementada con un práctico lavadero y una despensa independiente para optimizar el almacenamiento. El salón independiente es el espacio perfecto. En cuanto a las prestaciones, este piso no te decepcionará. Incluye armarios empotrados estratégicamente distribuidos, calefacción eléctrica y aire acondicionado. El inmueble se encuentra en perfecto estado de conservación con todas las garantías de calidad. No dejes pasar esta oportunidad única. Para entrar a vivir es necesario mes de fianza, gastos de gestión y el mes en curso. Contacta con nosotros hoy mismo para concertar una visita!",False,good,False,True,11.0,{},{'typology': 'flat'},"{'title': 'Piso en Ronda de los Tejares, Centro, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
110074717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/6c/8f/1394438830.webp,TRI-0010,12,6,800.0,"{'price': {'amount': 800.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 875.0, 'priceDropValue': 75, 'priceDropPercentage': 9}}}",flat,rent,144.0,True,4,2,"Piso en Av Escriba Lubna, 1, Huerta de la Marquesa, Córdoba",Córdoba,Córdoba,Zoco - Poniente - Vistalegre,es,Huerta de la Marquesa,37.884207,-4.7960782,True,https://www.idealista.com/inmueble/110074717/,1654,"Piso de 4 dormitorios y 2 baños en sexta planta en edificio de altas calidades – Córdoba capital OPORTUNIDAD DE DISFRUTAR DE UNA VIVIENDA AMPLIA, LUMINOSA Y COMPLETAMENTE EQUIPADA EN UNA ZONA CONSOLIDADA DE CÓRDOBA TRIDENTE INVERSIONES presenta esta magnífica vivienda situada en la sexta y última planta de un edificio de altas calidades, ubicado en la Calle Escribá Lubna nº 1, en plena avenida de Córdoba. Un piso espacioso, cómodo y listo para entrar a vivir, ideal para quienes buscan una estancia de larga duración en un entorno tranquilo y perfectamente comunicado. DISTRIBUCIÓN La propiedad cuenta con una superficie de 144 m² construidos (120 m² útiles), distribuidos de manera práctica y confortable en: - Amplio salón-comedor, muy luminoso. - Cocina independiente totalmente equipada con electrodomésticos. - 4 dormitorios. - 2 baños completos.  -Vivienda amueblada, lista para habitar. CARACTERÍSTICAS DEL INMUEBLE • Sexta y última planta • Edificio con materiales de alta calidad • 144 m² construidos / 120 m² útiles • 4 dormitorios y 2 baños • Cocina equipada + vivienda amueblada • Gastos de comunidad incluidos • Contrato de larga duración REQUISITOS PARA FORMALIZAR EL ALQUILER Será necesario aportar: – Contrato de trabajo vigente – Últimas 4 declaraciones de la renta – Últimas 3 nóminas – Acreditación de solvencia económica – 2 meses de fianza ENTORNO Y UBICACIÓN Situado en la Calle Escribá Lubna nº 1, este inmueble se encuentra en una de las zonas más consolidadas y dinámicas de Córdoba, con una amplia oferta de servicios a su alcance: supermercados, centros educativos, zonas comerciales, transporte público y espacios de ocio. Su excelente conexión con las principales vías de la ciudad lo convierte en una opción ideal para quienes buscan calidad de vida, comodidad y accesibilidad. Nota legal De acuerdo con lo prevenido en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los gastos derivados de la formalización del contrato, incluidos los honorarios profesionales de TRIDENTE INVERSIONES, así como cualquier otro gasto inherente al arrendamiento, no están incluidos en el precio.",False,good,False,True,6.0,{},{'typology': 'flat'},"{'title': 'Piso en Av Escriba Lubna, 1, Huerta de la Marquesa, Córdoba'}",False,False,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 60.0}",2026-09-01,,,
112421121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/17/9b/1469427851.webp,HM2026/05,13,3,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 980.0, 'priceDropValue': 80, 'priceDropPercentage': 8}}}",flat,rent,95.0,True,2,1,"Piso en Calle Escultor Freila Guevara, Brillante, Córdoba",Córdoba,Córdoba,Brillante - Trassierra - Naranjo,es,Brillante,37.9033063,-4.7843427,False,https://www.idealista.com/inmueble/112421121/,1265,"Piso en Alquiler - Zona Residencial Tranquila de Córdoba ¡Descubre tu nuevo hogar en uno de los entornos más apacibles de Córdoba! Te presentamos este magnífico piso de 95 m² construidos ubicado en la tercera planta de un edificio con ascensor. Perfectamente orientado al norte, este inmueble ofrece una experiencia de vida tranquila y confortable, ideal para quienes buscan escapar del bullicio urbano sin renunciar a las comodidades. Características del Inmueble La vivienda cuenta con una distribución inteligente de 2 dormitorios espaciosos y 1 baño completo. La solería de mármol recorre toda la superficie, aportando elegancia y facilidad de mantenimiento. La cocina viene con electrodomésticos y la casa se encuentra amueblada. El aire acondicionado centralizado frío/calor garantiza tu confort durante todo el año, complementado con calefacción eléctrica. Comunidad y Servicios Este piso se encuentra en una comunidad de ensueño con 2 piscinas comunitarias, una infantil y otra para adultos, perfecta para disfrutar en los meses cálidos, 2 pistas de pádel para los amantes del deporte, y hermosas zonas ajardinadas donde relajarte. Acceso mediante ascensor y ubicación en planta exterior que garantiza luminosidad natural. Detalles Prácticos Construcción de 1995 en buen estado, con clase energética G. El entorno residencial tranquilo es ideal para familias y profesionales que valoran la paz y la calidad de vida. ¡No dejes pasar esta oportunidad! Contacta hoy mismo para una visita. INFORMACIÓN PARA EL CONSUMIDOR Arrendamiento de vivienda En cumplimiento de la normativa vigente en materia de información al consumidor y, en particular, del Decreto 218/2005, de 11 de octubre, por el que se aprueba el Reglamento de información al consumidor en la compraventa y arrendamiento de viviendas en Andalucía, se informa de lo siguiente: *Renta mensual: [900,00€ / mes]. *Gastos de comunidad: [incluidos en la renta]. Cuando los gastos de comunidad sean asumidos por el arrendatario, dicha circunstancia deberá quedar expresamente reflejada en el contrato. *Suministros: los consumos individualizados de electricidad, agua, gas, telecomunicaciones u otros suministros serán por cuenta del arrendatario, salvo pacto expreso en contrario. *Fianza legal: dos mensualidades de renta, de conformidad con la normativa aplicable a los arrendamientos de vivienda. *Garantías adicionales: [no se exigen / indicar, en su caso, depósito adicional, aval u otra garantía]. *Honorarios de agencia: los gastos de gestión inmobiliaria y de formalización del contrato serán por cuenta del arrendador, cuando resulte de aplicación la normativa reguladora de los arrendamientos de vivienda. El consumidor tiene derecho a recibir gratuitamente una copia del correspondiente Documento Informativo Abreviado (DIA) de la vivienda. Dicho documento se encuentra a disposición de las personas interesadas y será entregado, en todo caso, con carácter previo o simultáneo a la firma del contrato de arrendamiento. La información contenida en el anuncio tiene carácter informativo y no contractual, sin perjuicio de la información y documentación que deba facilitarse legalmente con carácter previo a la formalización del arrendamiento.",True,good,False,True,9.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Escultor Freila Guevara, Brillante, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
112257828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/1f/29/1463864886.webp,P-FT-650,32,1,650.0,"{'price': {'amount': 650.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 700.0, 'priceDropValue': 50, 'priceDropPercentage': 7}}}",flat,rent,74.0,True,3,1,"Piso en Francisco de Toledo, Carretera Trassierra - Colonia de la Paz, Córdoba",Córdoba,Córdoba,Noreña - Figueroa,es,Carretera Trassierra - Colonia de la Paz,37.8894076,-4.7921985,False,https://www.idealista.com/inmueble/112257828/,1092,"PISO DE 3 DORMITORIOS EN HUERTA DE LA REINA Se alquila acogedora vivienda situada en la zona de Huerta de la Reina, en un entorno residencial y bien comunicado, con todo tipo de servicios y comercios en las proximidades. La vivienda cuenta con 70 m² y se encuentra en una primera planta, destacando especialmente por su luminosidad y buena distribución totalmente amueblada. Dispone de 3 dormitorios, 1 cuarto de baño, salón amplio y confortable y una cocina independiente con zona de acceso a una práctica terraza interior, un espacio adicional que aporta comodidad y posibilidades de uso durante todo el año. La vivienda se encuentra en una zona perfectamente comunicada, próxima a transporte público, comercios, supermercados, zonas verdes y a pocos minutos de los principales puntos de interés de Córdoba. Una opción especialmente interesante para quienes buscan una vivienda de tres dormitorios, cómoda y bien ubicada, con un precio muy competitivo. No se admiten mascotas. Precio: 700 €/mes Comunidad y agua incluidos en el precio. Contrato temporal de 11 meses, con posibilidad de prórroga. Para más información o concertar una visita, no dude en ponerse en contacto.  ref: P-FT-650.",False,good,False,False,9.0,{},{'typology': 'flat'},"{'title': 'Piso en Francisco de Toledo, Carretera Trassierra - Colonia de la Paz, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
112266006,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/bf/fd/1464147853.webp,IN91566,17,1,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 750.0, 'priceDropValue': 50, 'priceDropPercentage': 7}}}",flat,rent,80.0,False,3,1,"Piso en Calle Magistral Seco de Herrera, Ciudad Jardín, Córdoba",Córdoba,Córdoba,Ciudad Jardín,es,Ciudad Jardín,37.8832573,-4.7914168,False,https://www.idealista.com/inmueble/112266006/,1405,"-Vivienda estupenda y reformada para ESTUDIANTES junto a Plaza de Costa Sol  y cerca de la estación y del Centro. -80 M2, cocina amueblada y dispone de frigorífico, vitroceramica, horno y microondas y en la terraza lavadero tiene lavadora y calentador eléctrico, salón de paso con 1 consola de F/C pero los dormitorios estan las puertas en el mismo salón, por lo que les llega el aire, 3 dormitorios (2 de ellos muy amplios y con camas de matrimonio, la pequeña es de 90 cm, baño con ventana y bañera. -Suelo de plaqueta, puertas de madera pino y ventanas de aluminio blanco y techos muy altos, por lo que es fresquito en verano y sensación de más amplitud. Electricidad y tuberías cambiadas. -Comunidad incluida pero agua independiente. -El portal esta reformado y todas las plantas de vecinos, Edificio de bajo y 3 plantas y esta es la 1º.",True,good,False,False,9.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Magistral Seco de Herrera, Ciudad Jardín, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
99242364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/7f/f6/1037618578.webp,,18,4,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1400.0, 'priceDropValue': 100, 'priceDropPercentage': 7}}}",flat,rent,168.0,True,4,2,"Piso en Calle Doce de Octubre, El Vial - Ronda de Tejares, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,El Vial - Ronda de Tejares,37.8898152,-4.7830269,False,https://www.idealista.com/inmueble/99242364/,370,"Magnífico piso recientemente reformado en pleno centro de Córdoba con 168 metros cuadrados.  Distribuidos en:  - Amplio salón con más de 50 metros   - Cocina con cuarto lavadero   - Cuatro dormitorios uno de ellos en tipo suite   - Dos Baños  Aire acondicionado bomba frio y calor centralizado en salón e individual split en habitaciones. Agua caliente incluida en la comunidad.  Armarios empotrados en todos los dormitorios.  A CONSULTAR amplia plaza de Garaje.  Cercano a plaza Colón, servicios de autobús, supermercados, bancos y todo tipo de negocios  No dude en llamar para preparar su visita.",True,good,False,True,8.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Doce de Octubre, El Vial - Ronda de Tejares, Córdoba'}",False,False,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 100.0}",2026-09-01,,,
111867762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/d7/c9/1451067520.webp,00616,14,2,800.0,"{'price': {'amount': 800.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 850.0, 'priceDropValue': 50, 'priceDropPercentage': 6}}}",flat,rent,105.0,True,3,1,"Piso en Avenida de los Almogávares, San Cayetano, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,San Cayetano,37.8924788,-4.7706629,False,https://www.idealista.com/inmueble/111867762/,847,"BUEN PISO DE 3 DORMITORIOS MUY TRANQUILO CON TERRAZA EN OLLERIAS. Ubicado junto al jardín de los poetas, en una segunda planta y con vistas completamente despejadas. Es decir, para todo aquel que busque algo muy cerca del centro, bonitas vistas y luz ¡éste es su piso! Cerca de todo: del supermercado mercadona, del Vial Norte (Bancos, El Corte Inglés y Bulevar), de colegios, ETC. Una oportunidad que no siempre se presenta. EL PISO. Lo que mas llama la atención es la luz que tiene y lo tranquilo que es, ya que está orientado hacia un gran jardín interior, por lo que el silencio, está asegurado. El inmueble tiene un SALÓN muy luminoso gracias a su ventana de suelo a techo, que da acceso a una gran TERRAZA corrida a lo largo de todo el piso. El inmueble tiene 3 DORMITORIOS, dos de ellos con acceso a la terraza. Ademas cuenta con 1 BAÑO de muy buen tamaño, muy cómodo.  **COMUNIDAD INCLUIDA EN EL ALQUILER CON AGUA Y TASA DE BASURA** REQUISITOS DEL ALQUILER - No mascotas - No estudiantes  - Solvencia económica con contrato de trabajos indefinidos o autónomos con justificante de RENTA Para más información puedes llamarme mi teléfono es el 625966475, soy CARLOS o consulte nuestra página web en INFORMACIÓN ADICIONAL. Dando cumplimiento a la normativa vigente, tenemos a disposición del cliente el Documento de Información Abreviada. Igualmente, en cumplimiento al artículo 5º del Decreto 21805 de 11 de octubre, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de vivienda en Andalucía, se informa que en el precio del inmueble reflejando, NO figuran los gastos derivados de la compraventa, tales como: impuesto de transmisiones patrimoniales, impuesto de actos jurídicos documentados, notaría, registro de la propiedad y honorarios de la agencia inmobiliaria. Los precios indicados pueden sufrir alteraciones sin previo aviso. HONORARIOS: Para el alquiler de larga duración, la agencia Inmobiliaria NO COBRA los honorarios por intermediación inmobiliaria.",False,good,False,True,8.0,{},{'typology': 'flat'},"{'title': 'Piso en Avenida de los Almogávares, San Cayetano, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
112243994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/bb/fe/1463450438.webp,ALQ041,23,1,850.0,"{'price': {'amount': 850.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 900.0, 'priceDropValue': 50, 'priceDropPercentage': 6}}}",flat,rent,80.0,True,3,1,"Piso en Fuensanta - Arcángel - Santuario, Córdoba",Córdoba,Córdoba,Fuensanta - Zona Arcángel,es,Fuensanta - Arcángel - Santuario,37.8817137,-4.7666129,False,https://www.idealista.com/inmueble/112243994/,1689,"Descubre este encantador piso situado en una de las zonas más deseadas de Córdoba, específicamente en Ribera. Con un precio asequible de alquiler de €900 al mes, esta propiedad ofrece una superficie construida de 80 m2 y una superficie útil que alcanza los 70 m2, brindando así un espacio cómodo y funcional para vivir. La vivienda se encuentra en perfecto estado para entrar a vivir inmediatamente. El inmueble cuenta con acogedoras habitaciones: una habitación doble espaciosa y dos sencillas ideales tanto como dormitorios o espacios flexibles según tus necesidades. Además tiene un baño completo equipado convenientemente diseñado. Condiciones del alquiler: * Contrato de alquiler de temporada: 11 meses. * Renta mensual: 900 €/mes. * 1 mes de fianza legal. * No se admiten mascotas. * Los gastos de comunidad corren a cargo del propietario. * El agua está incluida en la comunidad. * Los suministros de electricidad e internet serán por cuenta de los inquilinos. ¡Una excelente opción para grupos de estudiantes, funcionarios, parejas, que busquen comodidad, amplitud y una ubicación bien comunicada cerca del centro de Córdoba! Ubicado estratégicamente cerca servicios esenciales como supermercados, tiendas locales y transporte público necesario para facilitar tu vida diaria. No pierdas la oportunidad única que representa alquilar este excepcional piso donde podrás disfrutar comodidad moderna sin dejar atrás el encanto auténtico cordobés.",False,good,False,False,11.0,{},{'typology': 'flat'},"{'title': 'Piso en Fuensanta - Arcángel - Santuario, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
111529565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/d5/cc/1467692005.webp,HL0196,47,4,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1600.0, 'priceDropValue': 100, 'priceDropPercentage': 6}}}",flat,rent,196.0,True,3,3,"Piso en El Vial - Ronda de Tejares, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,El Vial - Ronda de Tejares,37.8903541,-4.7823819,False,https://www.idealista.com/inmueble/111529565/,288,"✨ Amplio y luminoso piso en alquiler en pleno centro de Córdoba – Gran Capitán ✨ Vivir en Gran Capitán es disfrutar de la comodidad de tenerlo todo a un paso, en una de las zonas más cotizadas y agradables del centro de Córdoba. Este magnífico piso destaca por su amplitud, su maravillosa luz natural y la calidez que transmite cada estancia. La vivienda cuenta con un amplio salón lleno de luz, con salida a una agradable terraza con vistas a la avenida arbolada, perfecta para disfrutar del ambiente del centro con una sensación de tranquilidad y amplitud difícil de encontrar. La cocina es espaciosa y muy funcional, con despensa y zona para comer cómodamente en el día a día, pensada para quienes valoran el espacio y la comodidad en casa. Dispone de 3 habitaciones amplias, una de ellas con baño en suite, además de otro baño completo que comparten las otras dos habitaciones y un aseo adicional, aportando comodidad y privacidad para toda la familia. Además, incluye plaza de cochera en el precio, un auténtico valor añadido para vivir en pleno centro con total comodidad y olvidarte de las preocupaciones de aparcamiento. Un piso elegante, luminoso y perfectamente ubicado, ideal para quienes buscan vivir en el corazón de Córdoba sin renunciar al espacio y al confort. � Contacta para más información o concertar una visita.",False,good,False,True,8.0,{},{'typology': 'flat'},"{'title': 'Piso en El Vial - Ronda de Tejares, Córdoba'}",False,False,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2026-09-01,,,
108779884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/a8/e6/1466184029.webp,N-02527,21,2,800.0,"{'price': {'amount': 800.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 850.0, 'priceDropValue': 50, 'priceDropPercentage': 6}}}",flat,rent,95.0,True,3,1,"Piso en Ciudad Jardín, Córdoba",Córdoba,Córdoba,Ciudad Jardín,es,Ciudad Jardín,37.8826163,-4.7883306,False,https://www.idealista.com/inmueble/108779884/,1292,"Se alquila acogedor piso para chicas estudiantes, responsables y cuidadosas. Perfectamente ubicado en Ciudad Jardín, una de las zonas más demandadas por su ambiente joven y su cercanía a todo: � Ubicación privilegiada: A solo 1 minuto de Mercadona y comercios A 10 minutos andando del centro, estación de tren y autobuses Zona segura y con todos los servicios al alcance � Características del piso: � 3 dormitorios (ideales para compartir) � 1 baño completo � Todo eléctrico, sin gas ❄️ Aire acondicionado con bomba frío/calor en el salón � Brasero en invierno y radiador en el baño � 2ª planta � 800€/mes - Comunidad y agua incluida � Fianza: 1 mes �� Piso destinado exclusivamente a estudiantes chicas. � ¡Pregunta sin compromiso! No dejes pasar esta oportunidad.",False,good,False,False,8.0,{},{'typology': 'flat'},"{'title': 'Piso en Ciudad Jardín, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-01,,,
